symbol,trade_date,open,high,low,close,volume,amount
002594,20231020,240.0,241.8,238.21,239.2,85658.61,2050294.971
002594,20231023,240.0,240.0,236.2,238.65,73536.83,1747793.907
002594,20231024,239.3,240.5,234.67,235.55,110778.92,2614866.694
002594,20231025,237.97,240.01,236.22,237.4,83675.73,1993861.828
002594,20231026,236.06,238.8,235.7,238.61,73199.35,1738279.51
002594,20231027,238.0,243.5,237.52,241.95,103205.56,2490630.305
002594,20231030,239.51,244.99,238.7,244.6,117295.47,2849732.929
002594,20231031,243.5,243.99,237.5,238.54,127204.75,3044814.889
002594,20231101,238.0,238.0,235.42,236.2,93390.42,2206820.551
002594,20231102,237.86,237.88,234.8,234.8,85414.16,2015702.321
002594,20231103,235.51,239.15,234.88,238.65,90679.42,2154652.391
002594,20231106,240.51,243.43,240.0,242.9,143547.86,3472633.48
002594,20231107,243.0,244.3,240.51,240.97,94512.93,2287202.177
002594,20231108,240.36,240.86,239.18,240.0,80128.14,1921682.141
002594,20231109,240.0,240.75,238.34,239.3,73182.74,1750698.708
002594,20231110,239.0,239.0,235.66,236.96,81901.9,1940054.003
002594,20231113,237.88,238.18,235.1,237.12,69738.46,1649215.951
002594,20231114,237.3,238.2,236.6,237.63,55216.55,1310694.854
002594,20231115,239.9,240.0,238.3,238.64,78691.67,1881360.641
002594,20231116,239.8,239.8,237.22,238.3,61690.07,1471253.077
002594,20231117,237.0,238.59,236.0,236.76,59462.29,1408060.178
002594,20231120,235.8,236.5,234.58,235.0,76770.94,1804923.944
002594,20231121,235.69,236.68,233.66,234.2,82386.34,1937039.109
002594,20231122,233.5,233.5,229.88,230.0,105571.08,2440478.827
002594,20231123,230.5,231.28,227.12,228.83,105763.94,2425947.586
002594,20231124,228.8,228.8,215.4,216.85,280659.48,6162803.841
002594,20231127,212.0,212.0,205.0,208.9,215480.87,4487132.027
002594,20231128,208.92,211.77,207.01,209.91,122211.43,2562912.238
002594,20231129,209.88,209.9,201.39,201.98,219246.3,4464902.232
002594,20231130,201.6,202.73,198.45,199.15,187242.15,3745049.006
002594,20231201,200.48,200.82,192.81,197.05,194189.85,3799477.664
002594,20231204,197.05,199.29,193.6,196.39,117613.15,2317283.54
002594,20231205,197.0,199.96,195.61,196.34,152372.47,3021632.365
002594,20231206,196.35,201.24,196.0,201.19,176347.37,3523669.818
002594,20231207,201.19,201.2,197.3,199.45,103169.24,2051259.486
002594,20231208,199.03,200.36,198.32,198.55,77700.19,1547061.882
002594,20231211,196.75,199.58,194.64,199.19,101086.35,1989856.428
002594,20231212,198.18,198.73,196.12,196.33,79797.21,1572793.711
002594,20231213,195.82,195.82,191.72,191.8,117534.92,2270646.821
002594,20231214,193.0,196.18,191.11,191.18,92496.7,1787086.925
002594,20231215,193.08,194.39,191.08,193.28,101841.34,1966549.057
002594,20231218,191.06,192.5,188.31,189.06,100511.47,1906643.036
002594,20231219,188.53,188.68,186.16,188.0,79369.72,1487629.709
002594,20231220,188.33,189.33,184.87,184.88,84924.82,1585187.697
002594,20231221,183.33,189.98,182.85,189.68,133149.43,2494208.947
002594,20231222,189.9,195.38,188.04,192.25,117997.66,2267509.852
002594,20231225,193.0,194.2,190.21,192.18,53769.86,1032287.275
002594,20231226,192.16,192.16,190.0,191.75,41380.33,790091.023
002594,20231227,193.0,193.5,190.7,191.45,61364.02,1174486.108
002594,20231228,191.03,198.66,190.66,198.05,138777.8,2722971.14
002594,20231229,198.97,199.8,197.15,198.0,80367.29,1591969.846
002594,20240102,199.61,199.62,192.37,192.6,113928.32,2212162.4
002594,20240103,192.5,193.87,190.7,193.17,84485.96,1624093.056
002594,20240104,194.34,194.65,191.1,193.02,89870.36,1731882.12
002594,20240105,192.47,197.5,191.13,192.68,112401.88,2187835.615
002594,20240108,192.8,193.66,189.15,189.4,81078.39,1543893.919
002594,20240109,191.0,196.0,190.2,192.86,112186.51,2167747.852
002594,20240110,191.7,193.3,189.6,190.29,71416.23,1364589.162
002594,20240111,190.2,198.7,188.81,196.78,159861.74,3120354.836
002594,20240112,196.78,198.25,195.29,195.87,87022.64,1711086.656
002594,20240115,194.72,197.0,192.42,194.61,70219.93,1364639.692
002594,20240116,193.9,196.55,193.07,195.3,83808.6,1633959.523
002594,20240117,194.2,194.55,186.8,186.8,160794.71,3050944.39
002594,20240118,185.65,191.0,184.91,190.48,114591.65,2150839.668
002594,20240119,189.49,192.96,188.7,189.34,80905.16,1540978.199
002594,20240122,188.87,191.3,184.56,185.34,132239.73,2487370.789
002594,20240123,185.0,188.96,184.3,187.85,110725.62,2072060.504
002594,20240124,189.28,189.85,184.08,188.7,96641.21,1805379.382
002594,20240125,188.88,190.9,185.66,189.9,130769.08,2470818.453
002594,20240126,189.0,189.0,185.5,185.86,115854.64,2160578.276
002594,20240129,185.9,186.0,178.31,178.44,146042.52,2647388.166
002594,20240130,173.08,175.48,170.3,171.97,190761.18,3296016.841
002594,20240131,171.09,175.28,170.32,170.73,125368.41,2155163.736
002594,20240201,170.0,173.0,168.36,170.89,116650.74,1996429.637
002594,20240202,170.96,171.88,163.01,167.0,147991.71,2485326.236
002594,20240205,165.0,171.78,162.77,168.0,186216.2,3122618.403
002594,20240206,166.0,176.11,165.5,175.87,176189.75,3054635.573
002594,20240207,177.25,183.0,176.1,179.56,160093.7,2880398.922
002594,20240208,181.49,183.35,180.7,181.17,119245.66,2168509.15
002594,20240219,183.88,185.35,181.84,183.5,119687.07,2192419.553
002594,20240220,183.5,183.68,177.0,179.02,113357.36,2023820.072
002594,20240221,177.1,185.6,176.66,183.0,147692.98,2700340.931
002594,20240222,182.9,183.64,181.26,182.99,80906.13,1476863.326
002594,20240223,182.99,183.99,180.83,182.68,91174.9,1660682.308
002594,20240226,186.0,190.13,185.55,186.0,155460.76,2912982.36
002594,20240227,187.45,193.93,187.2,193.7,206342.65,3958101.887
002594,20240228,196.0,196.52,188.0,188.0,168291.53,3223632.043
002594,20240229,187.01,191.61,186.19,191.2,122362.89,2323915.657
002594,20240301,190.9,192.98,188.77,192.18,122158.28,2336111.334
002594,20240304,190.0,191.7,188.1,189.27,126865.1,2401200.046
002594,20240305,187.5,191.65,185.5,190.82,149624.43,2826124.074
002594,20240306,190.0,192.98,189.0,191.65,100100.4,1914828.109
002594,20240307,192.06,193.96,188.8,188.89,101326.88,1935953.172
002594,20240308,188.3,190.15,187.25,188.09,67149.68,1263993.368
002594,20240311,188.0,199.9,188.0,198.74,278080.46,5440726.383
002594,20240312,201.0,206.66,197.77,205.1,245028.92,4958824.423
002594,20240313,206.92,210.4,205.83,206.36,177812.91,3691839.469
002594,20240314,208.42,215.36,208.42,212.08,211352.19,4497086.17
002594,20240315,210.0,211.38,206.18,209.47,146628.02,3057950.744
002594,20240318,211.85,218.25,211.61,218.03,196981.82,4250885.884
002594,20240319,218.03,219.85,214.39,216.8,146972.68,3194716.173
002594,20240320,217.01,220.78,217.01,218.48,96805.23,2118610.339
002594,20240321,218.92,219.8,217.0,218.95,88667.09,1938901.108
002594,20240322,218.95,218.97,215.2,216.95,104671.61,2266796.544
002594,20240325,216.37,217.79,212.85,214.2,99109.4,2133902.462
002594,20240326,216.0,219.99,215.27,219.6,131346.27,2864082.717
002594,20240327,219.61,219.7,210.01,211.98,188848.98,4058093.22
002594,20240328,209.85,211.84,206.01,208.38,159435.31,3327175.192
002594,20240329,208.43,208.52,201.17,203.06,141381.08,2873380.486
002594,20240401,203.06,212.98,203.06,212.01,142909.27,2995671.851
002594,20240402,212.01,217.3,211.8,212.34,107584.79,2301699.126
002594,20240403,210.5,211.11,207.55,208.16,83633.79,1747159.207
002594,20240408,207.0,215.0,206.39,212.0,128227.18,2722271.578
002594,20240409,211.75,214.99,211.35,212.08,84208.46,1791256.313
002594,20240410,214.3,214.5,210.0,211.84,72410.85,1537375.543
002594,20240411,209.0,215.44,207.8,212.98,100853.95,2130444.828
002594,20240412,212.0,217.19,209.54,210.6,114917.89,2453371.047
002594,20240415,210.0,215.5,209.09,213.62,113331.92,2418635.357
002594,20240416,212.4,215.35,210.71,211.63,98323.04,2090984.65
002594,20240417,211.0,213.18,209.6,213.0,96921.62,2046775.945
002594,20240418,212.0,216.5,209.4,213.6,133997.56,2863779.538
002594,20240419,212.19,212.87,207.06,210.13,111770.43,2342512.356
002594,20240422,210.0,211.53,208.1,208.56,64694.78,1353615.963
002594,20240423,208.55,208.56,203.99,205.04,87299.94,1793533.843
002594,20240424,206.89,208.8,204.5,207.42,74978.92,1546983.916
002594,20240425,207.4,211.51,206.62,208.94,94683.84,1980120.669
002594,20240426,210.0,219.76,210.0,219.37,253453.78,5502292.294
002594,20240429,221.08,225.4,218.73,221.38,191675.93,4256800.048
002594,20240430,223.5,224.38,218.5,218.5,115559.66,2542063.035
002594,20240506,225.0,228.39,223.5,226.3,186778.87,4226418.539
002594,20240507,226.3,231.99,224.04,229.88,144190.48,3301364.34
002594,20240508,228.54,228.88,226.0,226.23,91131.78,2070673.827
002594,20240509,226.3,228.4,226.15,228.15,79007.35,1796491.173
002594,20240510,227.0,229.52,226.0,227.8,80613.3,1833828.036
002594,20240513,225.2,227.36,222.58,225.7,82481.16,1857506.899
002594,20240514,225.71,227.57,224.11,224.91,62618.53,1414943.425
002594,20240515,224.5,226.0,218.3,219.14,99733.51,2204936.673
002594,20240516,219.15,219.96,216.61,218.31,87157.22,1901165.662
002594,20240517,219.39,220.33,217.66,219.59,71486.66,1564639.158
002594,20240520,218.48,224.0,218.48,222.87,75958.57,1688534.368
002594,20240521,221.98,221.99,217.42,218.78,84080.43,1838619.341
002594,20240522,218.19,219.5,215.16,216.92,88398.17,1916325.81
002594,20240523,215.85,215.85,213.51,214.95,62287.23,1336506.237
002594,20240524,213.98,214.0,208.8,209.3,102875.52,2166851.356
002594,20240527,210.0,210.8,206.6,208.35,76045.51,1580461.907
002594,20240528,208.8,208.91,206.58,207.38,60946.46,1265112.511
002594,20240529,211.0,226.0,210.99,224.7,302647.77,6633165.251
002594,20240530,224.42,229.38,223.9,227.86,223791.81,5070762.671
002594,20240531,228.8,231.6,226.99,229.02,185429.84,4264400.522
002594,20240603,229.01,240.48,225.99,237.1,270145.89,6370453.739
002594,20240604,236.9,239.8,235.95,238.15,157429.16,3744672.01
002594,20240605,238.48,246.3,238.48,240.79,194433.95,4732184.009
002594,20240606,241.2,243.8,237.5,238.5,175865.42,4227834.836
002594,20240607,239.03,241.39,232.13,235.5,182593.98,4304211.409
002594,20240611,234.63,246.0,234.33,244.63,221596.93,5386278.076
002594,20240612,241.63,247.55,241.63,242.9,187331.97,4573251.957
002594,20240613,248.8,258.28,248.11,252.99,292519.28,7423395.27
002594,20240614,251.48,253.93,246.53,253.05,202609.76,5066109.117
002594,20240617,252.0,259.87,250.87,257.21,208648.8,5371512.6
002594,20240618,255.6,257.3,253.0,255.64,128789.11,3282495.367
002594,20240619,256.0,258.0,253.41,254.0,99108.11,2529117.364
002594,20240620,252.88,253.77,249.3,251.5,116199.94,2921098.948
002594,20240621,251.99,254.37,247.81,250.67,116330.12,2916085.594
002594,20240624,250.0,253.98,247.78,249.94,108423.02,2719528.81
002594,20240625,252.0,258.74,250.36,254.01,195746.43,4998561.939
002594,20240626,252.0,254.3,249.38,252.72,111916.76,2814435.214
002594,20240627,251.02,252.36,248.42,249.5,82910.84,2074271.452
002594,20240628,248.0,252.13,246.88,250.25,92982.07,2324520.984
002594,20240701,250.25,251.85,242.5,246.8,129273.32,3179627.87
002594,20240702,246.87,247.7,243.05,243.97,102627.37,2515326.295
002594,20240703,243.96,245.38,240.0,243.1,96574.03,2340645.421
002594,20240704,245.0,249.69,244.5,244.63,99196.34,2449191.851
002594,20240705,243.17,244.5,238.88,242.03,95664.78,2308221.433
002594,20240708,241.8,248.22,241.18,244.99,105374.66,2591239.967
002594,20240709,245.2,253.51,241.51,252.6,140762.55,3506898.661
002594,20240710,252.49,256.53,251.5,252.5,109282.56,2767913.672
002594,20240711,255.0,256.26,251.68,253.06,100359.45,2546645.362
002594,20240712,253.52,264.0,251.89,262.62,188863.22,4891988.725
002594,20240715,262.3,264.8,260.61,261.71,98715.52,2590423.502
002594,20240716,260.61,262.2,256.35,258.99,117587.68,3043326.156
002594,20240717,259.0,261.52,256.62,259.51,105191.71,2726321.475
002594,20240718,257.9,262.9,257.51,261.43,95322.04,2487441.704
002594,20240719,260.5,266.0,259.74,264.06,136213.79,3593320.512
002594,20240722,264.1,270.1,264.1,265.61,100749.55,2688874.276
002594,20240723,264.99,265.41,253.0,253.23,167410.49,4318283.785
002594,20240724,253.23,255.15,248.49,249.99,118640.05,2976544.505
002594,20240725,249.97,254.54,247.5,250.39,101104.2,2533958.369
002594,20240726,252.97,257.63,251.15,254.95,124841.65,3180235.007
002594,20240729,252.93,253.0,246.58,249.1,78859.32,1960649.994
002594,20240730,247.59,247.8,241.62,243.91,110393.39,2686057.414
002594,20240731,242.61,248.02,242.57,247.05,87490.03,2153504.528
002594,20240801,248.0,248.74,240.0,244.2,103634.88,2519341.335
002594,20240802,241.99,242.26,234.6,234.78,145671.17,3453944.603
002594,20240805,230.84,236.67,230.01,231.18,105268.35,2457359.662
002594,20240806,234.0,234.62,225.98,228.94,129101.51,2955783.827
002594,20240807,229.04,231.0,226.47,228.95,82021.86,1882919.963
002594,20240808,227.8,227.8,223.5,226.45,85357.41,1925911.439
002594,20240809,228.06,235.88,228.04,231.62,119852.18,2790790.707
002594,20240812,232.01,233.49,229.5,230.4,53779.01,1242071.532
002594,20240813,230.36,230.39,226.0,228.73,60436.5,1378452.593
002594,20240814,228.6,228.6,225.2,226.6,56329.85,1276584.732
002594,20240815,226.57,232.5,224.88,231.49,88545.38,2039684.342
002594,20240816,232.11,238.32,230.5,235.11,102218.58,2406276.094
002594,20240819,235.25,238.98,235.01,235.42,70182.42,1662452.527
002594,20240820,236.0,237.33,233.43,236.48,62484.22,1475807.676
002594,20240821,234.66,243.13,232.0,241.0,111043.38,2658947.674
002594,20240822,241.0,242.77,239.62,240.52,62488.45,1506260.848
002594,20240823,239.8,241.3,238.15,239.34,49786.02,1193437.03
002594,20240826,239.5,243.0,237.71,239.41,56513.42,1354660.288
002594,20240827,237.51,241.28,236.5,240.8,50926.46,1219258.016
002594,20240828,240.27,240.28,232.8,236.85,89040.7,2098577.19
002594,20240829,233.33,236.5,231.3,234.85,79384.87,1858678.051
002594,20240830,237.98,251.79,237.26,249.42,193027.92,4764660.206
002594,20240902,248.02,250.42,241.0,241.1,101134.82,2468600.915
002594,20240903,240.4,247.45,240.4,247.08,101819.9,2497421.913
002594,20240904,245.5,251.9,245.44,250.32,100605.96,2506778.351
002594,20240905,250.0,255.6,249.6,252.85,100125.55,2542189.363
002594,20240906,252.86,255.1,251.42,251.6,78141.52,1982245.013
002594,20240909,249.48,253.96,248.58,249.98,70851.26,1774845.244
